time,position_x,position_y,position_z
1697447120.4986749,0.32280084324967984,-0.2594254118469608,0.22471006817794245
1697447120.5985074,0.36035292101927213,-0.270173439417653,0.22033748236648948
1697447120.698339,0.40335000432146645,-0.2855047732412611,0.2099729960716693
1697447120.7989726,0.4382079995656501,-0.31382497585190594,0.20154172747510152
1697447120.8987908,0.4639099839360479,-0.34668277416918947,0.20043800747248225
1697447120.9986327,0.4826741653774321,-0.3837463652048376,0.2001249824467357
1697447121.0984695,0.48984748904914716,-0.43953793313602346,0.21198058407266399
1697447121.1983085,0.4951734448648022,-0.4885833470524761,0.2188319873055656
1697447121.2989507,0.5127191475446572,-0.5425491899379258,0.23483209708562863
1697447121.3987908,0.5173002445389913,-0.6034028230765093,0.2672667315133213
1697447121.4986334,0.543055187318224,-0.645782360263398,0.28542133597703756
1697447121.5984817,0.571921996194323,-0.6918591914115089,0.3055391729234172
1697447121.6983268,0.6088671211190207,-0.7369033591846017,0.3265455616377331
1697447121.7989564,0.6466257933722461,-0.7744403181115951,0.34610840431886547
1697447121.8987954,0.680509995460697,-0.807512713220943,0.36309748188793406
1697447121.9986408,0.7069724080723293,-0.8187696313021715,0.38200839657311003
1697447122.0984771,0.7229482870609715,-0.8254800582199228,0.4035193557885301
1697447122.1983109,0.7402338158134287,-0.8287660283391517,0.42117120325725727
1697447122.2989354,0.7604962099985697,-0.834818666091211,0.43795239653707313
1697447122.3987677,0.7791914926471408,-0.8397686005704915,0.4513974847499405
1697447122.4986281,0.7901864561326535,-0.8494831792862778,0.4615522799276988
1697447122.598475,0.7953909816950789,-0.8673392089488905,0.4691648679079049
1697447122.6983223,0.7905432146780008,-0.8861559748331088,0.47516527458210167
1697447122.7989655,0.787884704024185,-0.9059117809250439,0.4778111933119177
1697447122.8988113,0.7789964080722286,-0.9229341123737804,0.475542020217138
1697447122.998665,0.779788692093863,-0.9358019125278645,0.47823964028890803
1697447123.0984995,0.7874289401717186,-0.9463383277610458,0.4818659681227138
1697447123.198331,0.7996145155375074,-0.9573611860526455,0.4862808389990439
1697447123.298975,0.8050109504817291,-0.96087089051394,0.48661001145764476
1697447123.398135,0.807177649532085,-0.9620361205650941,0.4845286338284324
1697447123.4986491,0.8073609613764442,-0.9532087460146105,0.4814533315257855
1697447123.5984874,0.8182207157228273,-0.9541986180590479,0.4838745426246905
1697447123.6983185,0.8221263206692857,-0.9569262449296474,0.48592175711778335
1697447123.7989683,0.8152011863620368,-0.9541281317897163,0.4837585653796552
1697447123.8987951,0.7965622082317659,-0.9528149538579619,0.47359516728205403
1697447123.9986584,0.7661779739566704,-0.957034686503164,0.46437595970911133
1697447124.0984926,0.741378276285692,-0.9589694135001722,0.45907330246852746
1697447124.1983383,0.7188857657773313,-0.9571674233407637,0.4503772277664663
1697447124.2989714,0.6881008226252371,-0.9574690922976378,0.4309121683848596
1697447124.3988094,0.6619032341193339,-0.9628452824138299,0.4114189744938139
1697447124.4986567,0.6435512940185318,-0.964478016652851,0.4030174152298288
1697447124.5984883,0.632352881595545,-0.973810658984317,0.39961258856244547
1697447124.6983354,0.6312728604855814,-0.9781836412057602,0.4134681843847166
1697447124.7989657,0.640688838501237,-0.9871002864907447,0.44077126188140986
1697447124.8987973,0.6632066222433923,-0.991737278704393,0.46953012780243714
1697447124.9986312,0.6953662134596749,-0.9988568085043323,0.4940295392536192
1697447125.098469,0.7309892562164342,-0.997226307142721,0.514505338874148
1697447125.1983101,0.7674162702493971,-0.9923192286146244,0.523418892381313
1697447125.298954,0.8025221276322034,-0.9818998093245421,0.5253711199255257
1697447125.3987978,0.8421079342059216,-0.9780621432383241,0.5242384660316897
1697447125.498634,0.8787592780086648,-0.9815470059030006,0.5168190898558382
1697447125.5984743,0.9073627621980941,-0.968450685965223,0.5006694845763477
1697447125.6983159,0.9385856692957121,-0.9544051518160098,0.4798735268888201
1697447125.7989542,0.9574066243335434,-0.9373014131733621,0.46893675355462605
1697447125.8987925,0.9510615061073845,-0.9200795226447454,0.4755700735541383
1697447125.9986188,0.9177482227518298,-0.8996318380989772,0.4920917125256468
1697447126.0984597,0.8670714166601685,-0.8853879958405725,0.5097153226192085
1697447126.1982975,0.8129982026152252,-0.8716589869047304,0.5220235954155384
1697447126.2989392,0.7635297211393367,-0.8753152745537228,0.5294293956039076
1697447126.3987813,0.7217939892098759,-0.8881045903566304,0.531322277342367
1697447126.4986193,0.681407467687863,-0.9002364613345316,0.5252556450340691
1697447126.5984526,0.6407700485443621,-0.9076263674713483,0.5110476578472558
1697447126.6986995,0.5962867045145505,-0.9118135107879939,0.49133429296743136
1697447126.7985454,0.5491583212556767,-0.9127938004715217,0.4670962712998181
1697447126.8983858,0.5088432790558479,-0.909611608903252,0.447866714731594
1697447126.9986339,0.48359307432135423,-0.9095178119365656,0.4314782017534247
1697447127.098476,0.4703508438524481,-0.9079149837582755,0.4188488628014827
1697447127.1982965,0.47087202021939384,-0.8969226831173936,0.4200963123705588
1697447127.2989345,0.48616235208235237,-0.8883855396038812,0.4378430881855683
1697447127.3987725,0.5130603160494328,-0.8919928842961581,0.4683764257534694
1697447127.4986196,0.5481774149860489,-0.9021013816102451,0.49494328126296017
1697447127.5984643,0.5879992270413068,-0.9127528680287312,0.5103850481477152
1697447127.6983104,0.6330900444507643,-0.9186312442185784,0.5213300756960677
1697447127.7989461,0.6803153470971814,-0.9218928802246137,0.5277227857609159
1697447127.8987927,0.7215185242748953,-0.9216783310378832,0.5275465620832398
1697447127.9986258,0.7527397331461376,-0.9184490908292899,0.5213314186841225
1697447128.098471,0.7790051589210182,-0.9147817621038274,0.515259538837269
1697447128.1983047,0.8000785037642405,-0.9086720311676009,0.5126699770323865
1697447128.2989454,0.8114873729373632,-0.9060609107359001,0.5118828787690811
1697447128.3987944,0.8174191617388601,-0.9080723949361448,0.5108009315704093
1697447128.4981298,0.8240091440582004,-0.9202929397351584,0.5111372485042536
1697447128.5984623,0.8278433735380716,-0.9347813858751398,0.5119329765694471
1697447128.6982965,0.8280545410281333,-0.9490100187763362,0.5137694887389179
1697447128.7989223,0.830356996989945,-0.9624706929070316,0.5179955491602026
1697447128.8987613,0.833018049197642,-0.9723031321551642,0.5226150371239167
1697447128.9981706,0.8329116840791038,-0.9714992502773626,0.5250255435400157
1697447129.098436,0.8309706648983959,-0.9659511388788986,0.5230207993315401
1697447129.1986744,0.8292985850131694,-0.958133356452433,0.5236045336675202
1697447129.2985284,0.8283167814575287,-0.9502019948257362,0.5239164002947725
1697447129.398366,0.8290535726853969,-0.9415846576148988,0.5248568784477075
1697447129.4990091,0.8357567768332288,-0.9314526096578487,0.5249832690963303
1697447129.5988595,0.8425985449115895,-0.916856233755915,0.5251637066601802
1697447129.698699,0.8483215755289163,-0.9049160601091532,0.5262877103796152
1697447129.798541,0.8624873149428648,-0.8967789685683367,0.5269456872938578
1697447129.8983755,0.8790982619909868,-0.8890321998680967,0.5270650170688478
1697447129.9971907,0.8852360089218592,-0.8858278256921023,0.5251680689795444
1697447130.0984323,0.8686112262657641,-0.8740708941336244,0.5299092481594139
1697447130.1975615,0.8410593786674243,-0.8531177897275435,0.5316515648936886
1697447130.2985082,0.8127552288704506,-0.8420325369084731,0.5260156032016498
1697447130.398356,0.7811951365360791,-0.8482573362184018,0.5108548889787236
1697447130.4989893,0.7458063767414156,-0.8554999363742005,0.48938606127281725
1697447130.5988233,0.7161952717217769,-0.8618649473450902,0.4674527628823185
1697447130.6986601,0.6880536279327932,-0.8662340470308005,0.44097400112758744
1697447130.7985091,0.6714805763404335,-0.868472749182647,0.41375963810032584
1697447130.89836,0.6642171562113615,-0.8627282851013959,0.38442144788603544
1697447130.998999,0.6623362335886609,-0.838729796746291,0.35661745658500316
1697447131.0988474,0.6643068841652359,-0.8129835250872322,0.33153366531796014
1697447131.1986947,0.661835244236077,-0.7798637822633866,0.30839721461853675
1697447131.2985375,0.6405721217591034,-0.7417382206497822,0.2805042908788764
1697447131.3983874,0.6159481253355988,-0.7000892847948473,0.24907842144258394
1697447131.498618,0.5893565700444645,-0.6682626293646995,0.219674109534378
1697447131.5984645,0.5638525279248279,-0.6558472854135169,0.20427918150439692
1697447131.698307,0.5373082520535193,-0.6477014515457188,0.19082899258064318
1697447131.7989357,0.5501631978672789,-0.6359861575340622,0.16302471410507724
1697447131.8987756,0.5525817905488128,-0.619279857390849,0.11993600846723432
1697447131.9986124,0.596949163983436,-0.6225369701212475,0.08310716782580756
1697447132.0984457,0.6304389696925172,-0.6260156726685253,0.06416472636387219
1697447132.1985037,0.6990152065894096,-0.6389677079595097,0.0393560650567498
1697447132.2973366,0.7647905104919712,-0.6713254200194758,0.023418141494652454
1697447132.3983476,0.8097261511700293,-0.7221877503726557,0.019637107880785064
1697447132.4989867,0.8180143972837336,-0.7784925199709004,0.025659309187095053
1697447132.5988293,0.8188191633932548,-0.8272392383410815,0.030114225552936195
1697447132.6986787,0.8027179479952617,-0.8639177609079669,0.032594166640537915
1697447132.798516,0.7814426485230667,-0.8780816182177907,0.03133300218843114
1697447132.898361,0.7419782683422308,-0.8652025569231764,0.043031164519458286
1697447132.9989882,0.6951275691847187,-0.8662190986792792,0.054966419565763855
1697447133.0988293,0.6565486641576702,-0.8773514493313913,0.058607587620562035
1697447133.1986713,0.6210475612569659,-0.8851165586667851,0.059541235254282635
1697447133.2985034,0.5995144013551338,-0.8767546498467632,0.057716047013352104
1697447133.3972409,0.5831837449443162,-0.8716029893714486,0.06172480181175463
1697447133.4990096,0.5698769610391526,-0.8748511276649953,0.06166956035097449
1697447133.5988328,0.5613491955113507,-0.870313216686967,0.061019121837840834
1697447133.6986954,0.5485239335270234,-0.8684978294481922,0.06411586042756788
1697447133.798534,0.5285400964407458,-0.8690763761773913,0.06737588951944706
1697447133.8983762,0.5140571015133908,-0.8726221021670117,0.06729565295028303
1697447133.9986126,0.5050354248755882,-0.8723463389007434,0.06598861133112778
1697447134.098467,0.5076717337358896,-0.870488471857027,0.06256572020764588
1697447134.1983035,0.5054590210638823,-0.8684542462427223,0.061517194976101176
1697447134.2989378,0.5049745492541464,-0.8627102604027238,0.05805569726645213
1697447134.398779,0.503525505309577,-0.8553168723131671,0.05371207047908052
1697447134.4986203,0.49409805948372204,-0.846380354925494,0.05102508915913347
1697447134.598457,0.4826820316235005,-0.8363854068110961,0.048616404209512944
1697447134.6983087,0.4598890257954463,-0.8345110550264024,0.0568730959229827
1697447134.7985954,0.44982159673436717,-0.8372919559854125,0.057798301405464755
1697447134.898769,0.44717373132053906,-0.8369898014476546,0.0530051226245349
1697447134.9986267,0.451136795214847,-0.8324165058238638,0.04620562925238277
1697447135.098469,0.4598136484649936,-0.825334558533037,0.04227547264090019
1697447135.1983075,0.47240098724556673,-0.8211903620660986,0.04190729956240488
1697447135.2989376,0.48362404837233947,-0.8210036013711747,0.04023935659973178
1697447135.3987808,0.49682223339907744,-0.8220851383783234,0.037242471273702234
1697447135.4986136,0.500979531565831,-0.8228617977871882,0.037301720375221274
1697447135.5984442,0.5024313850647361,-0.8232844532370416,0.033977879168986355
1697447135.698687,0.49765387318645976,-0.8229237735686338,0.027341653694277695
1697447135.7985146,0.48474207708254485,-0.821976384542461,0.02463358366340755
1697447135.8983674,0.46161690656250115,-0.8247289340367739,0.019302121340811343
1697447135.998999,0.44190012788170874,-0.8259664471885438,0.013733208296375865
1697447136.0988293,0.4253897706649761,-0.8285304332531942,0.011287408751376243
1697447136.1986852,0.41045060613229595,-0.8334492450528146,0.009808179910594983
1697447136.2985203,0.3996769603586398,-0.8359358134456021,0.00902158093991802
1697447136.398349,0.3889007339924873,-0.8382514775812716,0.0076896731431448095
1697447136.4989858,0.3833249235241066,-0.8406391560657344,0.004718486725493931
1697447136.5988393,0.3875319865744961,-0.8412232484441756,0.0028608741066275195
1697447136.6986792,0.3969177692600561,-0.8428500988840817,-0.0011596553092416064
1697447136.7985032,0.4042551799636562,-0.8454557623945278,-0.0050098233969006955
1697447136.8983424,0.41107740486335465,-0.8468769345928264,-0.003546026829677962
1697447136.998989,0.41529953973074274,-0.8472316074690536,-0.003050611745750134
1697447137.0988417,0.41597407665734487,-0.8451302497722223,-0.0030409133701728044
1697447137.198679,0.41333444674788733,-0.8445777130730198,-0.003386768383656527
1697447137.298515,0.4117303105946495,-0.8425750925414904,-0.0046547536942112425
1697447137.3983524,0.4114582862634725,-0.8392172299110944,-0.007055034440034158
1697447137.498998,0.4089516926083364,-0.83502946488743,-0.008542237453599562
1697447137.598843,0.4067753284372611,-0.8314193033370689,-0.007579172086104463
1697447137.698697,0.40822167780864405,-0.828477912075808,-0.0066857741992610445
1697447137.7985377,0.41454727208845915,-0.8252195788305151,-0.006409488715713675
1697447137.8983757,0.4203341634882008,-0.8187178072337606,-0.008131596649148429
1697447137.998613,0.42821335008397043,-0.8134505728479778,-0.008788211619042308
1697447138.0984447,0.4342752646102743,-0.808547253435645,-0.00871467983826615
1697447138.1986895,0.4400334604241753,-0.804359553632529,-0.009759565451475601
1697447138.2985268,0.44434799537277153,-0.8027658083512039,-0.009589080521505264
1697447138.3983448,0.4467374871232558,-0.8024529995661629,-0.008303629141758646
1697447138.4990044,0.4461530103821197,-0.8027829300301595,-0.00753024559384806
1697447138.59884,0.4445926146327998,-0.8035037055596022,-0.008032230596739874
1697447138.6987007,0.44014214750412467,-0.801974615325283,-0.00923514374970697
1697447138.7985327,0.4363741790390415,-0.8022512127070365,-0.009920794842932153
1697447138.8983703,0.4340721560611347,-0.8030849155786381,-0.00981649116158422
1697447138.9989934,0.4322278367859347,-0.8068505634050442,-0.009761944738298453
1697447139.09882,0.43111630333219525,-0.810338473547406,-0.009361605961344497
1697447139.198657,0.4314249861016842,-0.8108211359251469,-0.010176162744729184
1697447139.2984936,0.4323808650241001,-0.811865374143079,-0.00999165036632378
1697447139.3983276,0.4317064189571419,-0.8148727736748876,-0.009021940193385885
1697447139.4989703,0.4312979856910078,-0.8161432635796926,-0.008035646626316614
1697447139.5988073,0.4300490234061481,-0.8179337082694387,-0.008839536015016814
1697447139.6986551,0.4303127263366154,-0.8196423840451595,-0.008661477101551414
1697447139.7984912,0.42948755599816013,-0.8211384500342196,-0.009171822964297936
1697447139.8983154,0.4297013863585468,-0.8235783373291784,-0.007475092659223913
1697447139.9989455,0.4303160707408242,-0.8247680189056469,-0.007182175324426665
1697447140.0987892,0.4318580596185698,-0.8243894133832806,-0.007551203487618946
1697447140.1986198,0.43390805873496396,-0.8236218496002169,-0.008387864369331702
1697447140.2984679,0.43735469182290027,-0.8239326263690372,-0.008893947065227082
1697447140.3983011,0.43755973925260944,-0.8255007787249399,-0.008313517271036047
1697447140.4989321,0.4385554409185962,-0.8265497394544391,-0.008025610710850369
1697447140.5987623,0.43904793476980175,-0.827940654746121,-0.009145425283729454
1697447140.6986048,0.4399943182791607,-0.8279424115377998,-0.00953023630727194
1697447140.798447,0.4407667890824287,-0.8267785254256763,-0.010120998001622044
